file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\akhq-dev\src\test\java\org\akhq\modules\LdapAuthenticationProviderTest.java,org.akhq.modules.LdapAuthenticationProviderTest,ldapGroupProcessor/0,false,59,3,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,false
C:\akhq-dev\src\test\java\org\akhq\modules\LdapAuthenticationProviderTest.java,org.akhq.modules.LdapAuthenticationProviderTest,failure/0,false,195,7,0,0,0,1,16,12,0,2,0,16,0,0,0,0,0,0,2,0,2,0,1,0,0,1,21,0,0,false
C:\akhq-dev\src\test\java\org\akhq\modules\LdapAuthenticationProviderTest.java,org.akhq.modules.LdapAuthenticationProviderTest,successWithLdapGroupAndUserRole/0,false,134,7,0,0,0,1,26,21,0,5,0,26,0,0,0,0,0,1,13,2,5,0,0,0,0,0,37,0,0,false
C:\akhq-dev\src\test\java\org\akhq\modules\LdapAuthenticationProviderTest.java,org.akhq.modules.LdapAuthenticationProviderTest,successWithMultipleLdapGroups/0,false,97,7,0,0,0,1,26,21,0,5,0,26,0,0,0,0,0,1,14,2,5,0,0,0,0,0,35,0,0,false
C:\akhq-dev\src\test\java\org\akhq\modules\LdapAuthenticationProviderTest.java,org.akhq.modules.LdapAuthenticationProviderTest,ldapSearchService/0,false,54,4,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,false
C:\akhq-dev\src\test\java\org\akhq\modules\LdapAuthenticationProviderTest.java,org.akhq.modules.LdapAuthenticationProviderTest,success/0,false,64,7,0,0,0,1,27,17,0,4,0,27,0,0,0,0,0,1,10,2,4,0,0,0,0,0,28,0,0,false
C:\akhq-dev\src\test\java\org\akhq\modules\LdapAuthenticationProviderTest.java,org.akhq.modules.LdapAuthenticationProviderTest,successWithoutRoles/0,false,169,7,0,0,0,1,24,14,0,4,0,24,0,0,0,0,0,1,6,1,4,0,0,0,0,0,30,0,0,false
C:\akhq-dev\src\test\java\org\akhq\modules\LdapAuthenticationProviderTest.java,org.akhq.modules.LdapAuthenticationProviderTest,contextBuilder/0,false,48,3,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,false
C:\akhq-dev\src\main\java\org\akhq\modules\BasicAuthAuthenticationProvider.java,org.akhq.modules.BasicAuthAuthenticationProvider,"authenticate/2[org.akhq.modules.HttpRequest<?>,org.akhq.modules.AuthenticationRequest<?,?>]",false,27,10,8,5,3,4,27,20,4,7,2,27,0,0,0,0,1,0,2,0,6,1,1,0,0,1,21,1,0,false
C:\akhq-dev\src\test\java\org\akhq\utils\BookProto.java,org.akhq.utils.BookProto$BookOrBuilder,getTitle/0,false,21,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,true
C:\akhq-dev\src\test\java\org\akhq\utils\BookProto.java,org.akhq.utils.BookProto$BookOrBuilder,getAuthor/0,false,33,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,true
C:\akhq-dev\src\test\java\org\akhq\utils\BookProto.java,org.akhq.utils.BookProto$BookOrBuilder,getPriceOrBuilder/0,false,55,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,true
C:\akhq-dev\src\test\java\org\akhq\utils\BookProto.java,org.akhq.utils.BookProto$BookOrBuilder,hasPrice/0,false,45,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,true
C:\akhq-dev\src\test\java\org\akhq\utils\BookProto.java,org.akhq.utils.BookProto$BookOrBuilder,getPrice/0,false,50,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,true
C:\akhq-dev\src\test\java\org\akhq\utils\BookProto.java,org.akhq.utils.BookProto$BookOrBuilder,getAuthorBytes/0,false,38,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,true
C:\akhq-dev\src\test\java\org\akhq\utils\BookProto.java,org.akhq.utils.BookProto$BookOrBuilder,getTitleBytes/0,false,26,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,true
C:\akhq-dev\src\main\java\org\akhq\controllers\TopicController.java,org.akhq.controllers.TopicController$SearchRecord,"SearchRecord/2[double,java.lang.String]",true,503,0,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,1,0,false
C:\akhq-dev\src\main\java\org\akhq\models\Consumer.java,org.akhq.models.Consumer,Consumer/1[org.akhq.models.MemberDescription],true,26,2,2,1,1,2,9,9,0,0,1,9,0,0,1,0,0,0,0,0,3,0,1,0,0,0,7,1,0,false
C:\akhq-dev\src\main\java\org\akhq\models\Consumer.java,org.akhq.models.Consumer,getGroupedAssignments/0,false,42,3,1,0,1,2,9,8,1,2,0,9,0,0,1,0,0,0,0,0,2,0,1,0,0,0,7,1,0,false
C:\akhq-dev\src\main\java\org\akhq\models\TopicPartition.java,org.akhq.models.TopicPartition,TopicPartition/1[org.akhq.models.TopicPartition],true,24,1,0,0,0,1,2,4,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0,false
C:\akhq-dev\src\main\java\org\akhq\models\TopicPartition.java,org.akhq.models.TopicPartition,TopicPartition/1[org.apache.kafka.common.TopicPartition],true,19,1,1,1,0,1,2,4,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0,false
C:\akhq-dev\src\main\java\org\akhq\models\TopicPartition.java,org.akhq.models.TopicPartition,"TopicPartition/2[java.lang.String,int]",true,29,0,1,1,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,1,0,false
C:\akhq-dev\src\test\java\org\akhq\utils\AlbumProto.java,org.akhq.utils.AlbumProto$Album,getSongTitleCount/0,false,300,0,1,1,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,true
C:\akhq-dev\src\test\java\org\akhq\utils\AlbumProto.java,org.akhq.utils.AlbumProto$Album,getDefaultInstance/0,false,1057,1,6,6,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,0,false
C:\akhq-dev\src\test\java\org\akhq\utils\AlbumProto.java,org.akhq.utils.AlbumProto$Album,parseDelimitedFrom/1[java.io.InputStream],false,475,1,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,false
C:\akhq-dev\src\test\java\org\akhq\utils\AlbumProto.java,org.akhq.utils.AlbumProto$Album,parseFrom/1[java.io.InputStream],false,463,1,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,false
C:\akhq-dev\src\test\java\org\akhq\utils\AlbumProto.java,org.akhq.utils.AlbumProto$Album,"parseDelimitedFrom/2[java.io.InputStream,com.google.protobuf.ExtensionRegistryLite]",false,482,2,0,0,0,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,false
C:\akhq-dev\src\test\java\org\akhq\utils\AlbumProto.java,org.akhq.utils.AlbumProto$Album,getArtistBytes/1[int],false,272,1,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,true
C:\akhq-dev\src\test\java\org\akhq\utils\AlbumProto.java,org.akhq.utils.AlbumProto$Album,getSongTitleList/0,false,293,2,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,true
C:\akhq-dev\src\test\java\org\akhq\utils\AlbumProto.java,org.akhq.utils.AlbumProto$Album,getTitle/0,false,211,1,4,4,0,2,1,12,2,3,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,10,1,0,true
C:\akhq-dev\src\test\java\org\akhq\utils\AlbumProto.java,org.akhq.utils.AlbumProto$Album,getDefaultInstanceForType/0,false,1082,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,false
C:\akhq-dev\src\test\java\org\akhq\utils\AlbumProto.java,org.akhq.utils.AlbumProto$Album,hashCode/0,false,407,1,8,1,7,4,9,22,2,1,0,9,7,1,0,1,0,10,0,14,12,20,1,0,0,0,30,1,0,false
C:\akhq-dev\src\test\java\org\akhq\utils\AlbumProto.java,org.akhq.utils.AlbumProto$Album,getTitleBytes/0,false,228,2,2,2,0,2,1,11,2,2,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,11,1,0,true
C:\akhq-dev\src\test\java\org\akhq\utils\AlbumProto.java,org.akhq.utils.AlbumProto$Album,equals/1[java.lang.Object],false,385,1,5,1,4,8,7,15,8,1,1,7,4,1,0,2,0,1,0,0,1,0,1,0,0,0,12,1,0,false
C:\akhq-dev\src\test\java\org\akhq\utils\AlbumProto.java,org.akhq.utils.AlbumProto$Album,parseFrom/1[com.google.protobuf.CodedInputStream],false,488,2,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,false
C:\akhq-dev\src\test\java\org\akhq\utils\AlbumProto.java,org.akhq.utils.AlbumProto$Album,newBuilder/1[org.akhq.utils.AlbumProto.Album],false,505,2,3,1,2,1,2,3,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,false
C:\akhq-dev\src\test\java\org\akhq\utils\AlbumProto.java,org.akhq.utils.AlbumProto$Album,"parseFrom/2[java.nio.ByteBuffer,com.google.protobuf.ExtensionRegistryLite]",false,438,2,0,0,0,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,false
C:\akhq-dev\src\test\java\org\akhq\utils\AlbumProto.java,org.akhq.utils.AlbumProto$Album,Album/0,true,101,0,3,3,0,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,6,2,0,false
C:\akhq-dev\src\test\java\org\akhq\utils\AlbumProto.java,org.akhq.utils.AlbumProto$Album,getArtistCount/0,false,255,0,1,1,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,true
C:\akhq-dev\src\test\java\org\akhq\utils\AlbumProto.java,org.akhq.utils.AlbumProto$Album,toBuilder/0,false,509,1,5,3,2,2,1,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,1,0,false
C:\akhq-dev\src\test\java\org\akhq\utils\AlbumProto.java,org.akhq.utils.AlbumProto$Album,"parseFrom/2[com.google.protobuf.CodedInputStream,com.google.protobuf.ExtensionRegistryLite]",false,495,3,0,0,0,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,false
C:\akhq-dev\src\test\java\org\akhq\utils\AlbumProto.java,org.akhq.utils.AlbumProto$Album,"Album/2[com.google.protobuf.CodedInputStream,com.google.protobuf.ExtensionRegistryLite]",true,122,3,0,0,0,19,10,73,0,7,2,10,0,0,1,5,1,8,0,16,18,0,4,0,0,0,30,2,0,false
C:\akhq-dev\src\test\java\org\akhq\utils\AlbumProto.java,org.akhq.utils.AlbumProto$Album,"parseFrom/2[com.google.protobuf.ByteString,com.google.protobuf.ExtensionRegistryLite]",false,449,3,0,0,0,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,false
C:\akhq-dev\src\test\java\org\akhq\utils\AlbumProto.java,org.akhq.utils.AlbumProto$Album,getDescriptor/0,false,193,1,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,0,false
C:\akhq-dev\src\test\java\org\akhq\utils\AlbumProto.java,org.akhq.utils.AlbumProto$Album,writeTo/1[com.google.protobuf.CodedOutputStream],false,334,2,1,0,1,5,7,15,0,2,1,7,1,1,2,1,0,0,0,7,2,0,1,0,0,0,10,1,0,false
C:\akhq-dev\src\test\java\org\akhq\utils\AlbumProto.java,org.akhq.utils.AlbumProto$Album,parseFrom/1[com.google.protobuf.ByteString],false,443,2,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,false
C:\akhq-dev\src\test\java\org\akhq\utils\AlbumProto.java,org.akhq.utils.AlbumProto$Album,getParserForType/0,false,1077,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,false
C:\akhq-dev\src\test\java\org\akhq\utils\AlbumProto.java,org.akhq.utils.AlbumProto$Album,"parseFrom/2[byte[],com.google.protobuf.ExtensionRegistryLite]",false,459,3,0,0,0,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,false
C:\akhq-dev\src\test\java\org\akhq\utils\AlbumProto.java,org.akhq.utils.AlbumProto$Album,getArtistList/0,false,248,2,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,true
C:\akhq-dev\src\test\java\org\akhq\utils\AlbumProto.java,org.akhq.utils.AlbumProto$Album,getSerializedSize/0,false,351,1,3,0,3,6,10,30,2,5,0,10,3,1,2,2,0,0,0,11,16,2,2,0,0,0,19,1,0,false
C:\akhq-dev\src\test\java\org\akhq\utils\AlbumProto.java,org.akhq.utils.AlbumProto$Album,isInitialized/0,false,323,0,1,1,0,3,0,7,3,1,0,0,0,0,0,2,0,0,0,3,2,0,1,0,0,0,6,17,0,false
C:\akhq-dev\src\test\java\org\akhq\utils\AlbumProto.java,org.akhq.utils.AlbumProto$Album,getArtist/1[int],false,263,0,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,true
C:\akhq-dev\src\test\java\org\akhq\utils\AlbumProto.java,org.akhq.utils.AlbumProto$Album,getUnknownFields/0,false,116,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,false
C:\akhq-dev\src\test\java\org\akhq\utils\AlbumProto.java,org.akhq.utils.AlbumProto$Album,internalGetFieldAccessorTable/0,false,199,3,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,false
C:\akhq-dev\src\test\java\org\akhq\utils\AlbumProto.java,org.akhq.utils.AlbumProto$Album,"parseFrom/2[java.io.InputStream,com.google.protobuf.ExtensionRegistryLite]",false,470,2,0,0,0,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,false
C:\akhq-dev\src\test\java\org\akhq\utils\AlbumProto.java,org.akhq.utils.AlbumProto$Album,Album/1[com.google.protobuf.GeneratedMessageV3.Builder<?>],true,98,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,false
C:\akhq-dev\src\test\java\org\akhq\utils\AlbumProto.java,org.akhq.utils.AlbumProto$Album,getSongTitle/1[int],false,308,0,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,true
C:\akhq-dev\src\test\java\org\akhq\utils\AlbumProto.java,org.akhq.utils.AlbumProto$Album,parseFrom/1[java.nio.ByteBuffer],false,432,1,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,false
C:\akhq-dev\src\test\java\org\akhq\utils\AlbumProto.java,org.akhq.utils.AlbumProto$Album,(initializer 1),false,1053,1,4,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,8,0,false
C:\akhq-dev\src\test\java\org\akhq\utils\AlbumProto.java,org.akhq.utils.AlbumProto$Album,getSongTitleBytes/1[int],false,317,1,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,true
C:\akhq-dev\src\test\java\org\akhq\utils\AlbumProto.java,org.akhq.utils.AlbumProto$Album,newBuilderForType/0,false,501,2,1,0,1,1,1,3,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\akhq-dev\src\test\java\org\akhq\utils\AlbumProto.java,org.akhq.utils.AlbumProto$Album,newBuilder/0,false,502,2,3,2,1,1,1,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,false
C:\akhq-dev\src\test\java\org\akhq\utils\AlbumProto.java,org.akhq.utils.AlbumProto$Album,newInstance/1[org.akhq.utils.UnusedPrivateParameter],false,110,2,1,0,1,1,0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,4,0,false
C:\akhq-dev\src\test\java\org\akhq\utils\AlbumProto.java,org.akhq.utils.AlbumProto$Album,parseFrom/1[byte[]],false,453,2,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,false
C:\akhq-dev\src\test\java\org\akhq\utils\AlbumProto.java,org.akhq.utils.AlbumProto$Album,parser/0,false,1072,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,false
C:\akhq-dev\src\test\java\org\akhq\utils\AlbumProto.java,org.akhq.utils.AlbumProto$Album,getReleaseYear/0,false,282,0,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,true
C:\akhq-dev\src\test\java\org\akhq\utils\AlbumProto.java,org.akhq.utils.AlbumProto$Album,newBuilderForType/1[com.google.protobuf.GeneratedMessageV3.BuilderParent],false,516,2,1,0,1,1,0,4,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,4,0,false
C:\akhq-dev\src\main\java\org\akhq\utils\Debug.java,org.akhq.utils.Debug,"call/3[java.util.concurrent.Callable<T>,java.lang.String,java.util.List<java.lang.String>]",false,62,1,0,0,0,3,3,15,1,2,3,3,0,0,0,0,1,1,2,0,2,3,1,0,0,0,11,9,1,false
C:\akhq-dev\src\main\java\org\akhq\utils\Debug.java,org.akhq.utils.Debug,print/1[T[]],false,45,2,2,0,2,2,5,6,0,0,1,5,1,1,1,0,0,0,4,0,0,2,1,0,0,0,8,9,0,false
C:\akhq-dev\src\main\java\org\akhq\utils\Debug.java,org.akhq.utils.Debug,log/1[T[]],false,54,2,2,0,2,2,5,6,0,0,1,5,1,1,1,0,0,0,4,0,0,2,1,0,0,0,8,9,2,false
C:\akhq-dev\src\main\java\org\akhq\utils\Debug.java,org.akhq.utils.Debug,toJson/1[T],false,21,4,0,0,0,3,3,14,1,2,1,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,8,9,0,false
C:\akhq-dev\src\main\java\org\akhq\utils\Debug.java,org.akhq.utils.Debug,"time/3[java.lang.String,java.lang.Runnable,java.lang.Object[]]",false,36,0,0,0,0,1,3,5,0,1,3,3,0,0,0,0,0,1,2,0,1,2,0,0,0,0,3,9,1,false
C:\akhq-dev\src\main\java\org\akhq\utils\Debug.java,org.akhq.utils.Debug,caller/0,false,15,0,2,2,0,1,5,3,1,0,0,5,0,0,0,0,0,0,2,3,0,1,0,0,0,0,1,10,0,false
C:\akhq-dev\src\main\java\org\akhq\models\Topic.java,org.akhq.models.Topic,getLogDir/0,false,85,1,1,1,0,1,6,3,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,false
C:\akhq-dev\src\main\java\org\akhq\models\Topic.java,org.akhq.models.Topic,getReplicaCount/0,false,71,0,0,0,0,1,7,3,1,1,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,2,6,1,0,false
C:\akhq-dev\src\main\java\org\akhq\models\Topic.java,org.akhq.models.Topic,isInternalTopic/0,false,63,0,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\akhq-dev\src\main\java\org\akhq\models\Topic.java,org.akhq.models.Topic,"Topic/5[org.akhq.models.TopicDescription,java.util.List<org.akhq.models.LogDir>,java.util.List<org.akhq.models.Partition.Offsets>,boolean,boolean]",true,39,4,2,1,1,2,14,9,0,2,5,14,0,0,1,2,0,0,2,0,4,1,1,0,0,3,18,1,0,false
C:\akhq-dev\src\main\java\org\akhq\models\Topic.java,org.akhq.models.Topic,getInSyncReplicaCount/0,false,78,0,0,0,0,1,9,3,1,2,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,3,9,1,0,false
C:\akhq-dev\src\main\java\org\akhq\models\Topic.java,org.akhq.models.Topic,getLogDirSize/0,false,91,0,0,0,0,2,8,7,2,2,0,8,0,0,0,1,0,0,0,3,1,0,1,0,0,1,10,1,0,false
C:\akhq-dev\src\main\java\org\akhq\models\Topic.java,org.akhq.models.Topic,getSize/0,false,108,0,1,1,0,1,6,3,1,1,0,6,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3,1,0,false
C:\akhq-dev\src\main\java\org\akhq\models\Topic.java,org.akhq.models.Topic,getSize/1[int],false,114,0,1,1,0,3,4,8,1,0,1,4,0,0,1,1,0,0,2,0,0,2,2,0,0,0,11,1,0,false
C:\akhq-dev\src\main\java\org\akhq\models\Topic.java,org.akhq.models.Topic,isCompacted/1[java.util.List<org.akhq.models.Config>],false,132,1,2,2,0,2,7,3,1,2,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,2,5,9,0,false
C:\akhq-dev\src\main\java\org\akhq\models\Topic.java,org.akhq.models.Topic,isStreamTopic/0,false,67,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\akhq-dev\src\main\java\org\akhq\models\Topic.java,org.akhq.models.Topic,"canDeleteRecords/2[java.lang.String,org.akhq.repositories.ConfigRepository]",false,124,2,5,2,3,2,4,6,2,0,2,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,11,1,0,false
C:\akhq-dev\src\test\java\org\akhq\utils\ComplexProto.java,org.akhq.utils.ComplexProto$Complex$Anonymous1,"parsePartialFrom/2[com.google.protobuf.CodedInputStream,com.google.protobuf.ExtensionRegistryLite]",false,1214,2,0,0,0,1,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\akhq-dev\src\main\java\org\akhq\repositories\LogDirRepository.java,org.akhq.repositories.LogDirRepository,list/1[java.lang.String],false,22,5,4,2,2,4,6,11,1,1,1,6,0,0,3,0,0,0,0,0,1,0,3,0,0,0,10,1,0,false
C:\akhq-dev\src\main\java\org\akhq\repositories\LogDirRepository.java,org.akhq.repositories.LogDirRepository,"findByTopic/2[java.lang.String,java.lang.String]",false,36,2,2,1,1,1,7,3,1,1,2,7,1,1,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,false
C:\akhq-dev\src\main\java\org\akhq\repositories\LogDirRepository.java,org.akhq.repositories.LogDirRepository,"findByBroker/2[java.lang.String,java.lang.Integer]",false,42,2,2,1,1,1,7,3,1,1,2,7,1,1,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,false
C:\akhq-dev\src\main\java\org\akhq\utils\ResultPagedList.java,org.akhq.utils.ResultPagedList,of/1[org.akhq.utils.PagedList<T>],false,20,3,5,0,5,1,7,3,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,false
C:\akhq-dev\src\test\java\org\akhq\utils\ContentUtilsTest.java,org.akhq.utils.ContentUtilsTest,toBytes/1[java.lang.Short],false,16,1,1,1,0,1,3,5,1,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,10,0,false
C:\akhq-dev\src\test\java\org\akhq\utils\ContentUtilsTest.java,org.akhq.utils.ContentUtilsTest,testHeaderValueShort/0,false,68,3,2,0,2,1,3,4,0,1,0,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0,8,0,0,false
C:\akhq-dev\src\test\java\org\akhq\utils\ContentUtilsTest.java,org.akhq.utils.ContentUtilsTest,testHeaderValueLongStringUTF8/0,false,75,2,1,0,1,1,4,4,0,1,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,10,0,0,false
C:\akhq-dev\src\test\java\org\akhq\utils\ContentUtilsTest.java,org.akhq.utils.ContentUtilsTest,testHeaderValueStringUTF8/0,false,47,2,1,0,1,1,3,4,0,1,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9,0,0,false
C:\akhq-dev\src\test\java\org\akhq\utils\ContentUtilsTest.java,org.akhq.utils.ContentUtilsTest,testHeaderValueLong/0,false,61,3,2,0,2,1,3,4,0,1,0,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0,9,0,0,false
C:\akhq-dev\src\test\java\org\akhq\utils\ContentUtilsTest.java,org.akhq.utils.ContentUtilsTest,testHeaderValueInteger/0,false,54,3,2,0,2,1,3,4,0,1,0,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0,8,0,0,false
C:\akhq-dev\src\test\java\org\akhq\utils\ContentUtilsTest.java,org.akhq.utils.ContentUtilsTest,toBytes/1[java.lang.Long],false,28,1,1,1,0,1,3,5,1,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,10,0,false
C:\akhq-dev\src\test\java\org\akhq\utils\ContentUtilsTest.java,org.akhq.utils.ContentUtilsTest,toBytes/1[java.lang.Integer],false,22,1,1,1,0,1,3,5,1,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,10,0,false
C:\akhq-dev\src\test\java\org\akhq\utils\ContentUtilsTest.java,org.akhq.utils.ContentUtilsTest,toBytes/1[java.lang.Double],false,40,1,0,0,0,1,3,5,1,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,10,0,false
C:\akhq-dev\src\test\java\org\akhq\utils\ContentUtilsTest.java,org.akhq.utils.ContentUtilsTest,toBytes/1[java.lang.Float],false,34,1,0,0,0,1,3,5,1,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,10,0,false
C:\akhq-dev\src\main\java\org\akhq\App.java,org.akhq.App,main/1[java.lang.String[]],false,26,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,false
C:\akhq-dev\src\main\java\org\akhq\repositories\AbstractRepository.java,org.akhq.repositories.AbstractRepository,"isSearchMatch/2[java.util.Optional<java.lang.String>,java.lang.String]",false,8,0,2,2,0,3,8,8,2,3,2,8,0,0,0,1,0,0,1,0,2,0,1,0,0,1,8,9,0,false
C:\akhq-dev\src\main\java\org\akhq\repositories\AbstractRepository.java,org.akhq.repositories.AbstractRepository,"isMatchRegex/2[java.util.Optional<java.util.List<java.lang.String>>,java.lang.String]",false,22,0,8,8,0,5,4,11,3,0,2,4,0,0,1,0,0,0,0,0,0,0,2,0,0,0,7,9,0,false
C:\akhq-dev\src\test\java\org\akhq\repositories\RecordRepositoryTest.java,org.akhq.repositories.RecordRepositoryTest,lastRecordTest/0,false,237,3,1,0,1,1,4,4,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,false
